Milestones;;;;;;Phases;;;;;;Tasks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N;M.Name;M.StartDate;M.EndDate;Previous.M;Next.M;N;P.Name;P.StartDate;P.EndDate;P.Previous;P.Requirements;T.Name;ID;T.Start;T.End;T.Duration;T.Men;T.Previous;T.Team;4DObject;T.Level;ObjectsCount;T.Zone;T.describtion;T.State;Constraint;Information;Materials;Man Power;Equipement;Safety;Space;TeamName;TeamColor;T.Boss;T.BossMail;T.BossPhone;;Holidays;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Fin de preparation;lundi 07 septembre 2020;vendredi 30 octobre 2020;N/A;Travaux TCE;1;Periode de preparation;lundi 07 septembre 2020;vendredi 18 septembre 2020;;Permis delivres;Preparation chantier;101;lundi 07 septembre 2020;vendredi 18 septembre 2020;10;8;;EqE;513412;RDC;;;Task describtion here;Done;Yes;Yes;Yes;Yes;Yes;Yes;Yes;EqA;Yellowish;Leonardo Vinci;LeoVinci@vinci.fr;00 33 11 22 33 44 55;Leon Battista Alberti,Mariotto Albertinelli,Alessandro Fei,Alessandro Allori, Bartolomeo Ammannati,Andrea del Sarto;mercredi 11 novembre 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;2;Travaux File 18;vendredi 25 septembre 2020;mardi 09 fevrier 2021;1;Requirements Exemple Text;Echafaudage 1;112;vendredi 25 septembre 2020;jeudi 01 octobre 2020;5;4;104;EqC;;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;jeudi 31 decembre 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Depose couvertines;113;jeudi 01 octobre 2020;vendredi 02 octobre 2020;2;4;112;EqC;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;vendredi 01 janvier 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Depose des scotchs 1;114;vendredi 02 octobre 2020;mardi 06 octobre 2020;3;4;113;EqC;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;samedi 02 janvier 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Solidarisation des panneaux sur structures;115;mardi 06 octobre 2020;lundi 26 octobre 2020;15;4;114;EqA;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;dimanche 03 janvier 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Injection resine appuis panneaux;116;mercredi 28 octobre 2020;mercredi 09 decembre 2020;30;4;115;EqB;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;lundi 05 avril 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Rebouchage mortier et pose de scotch;117;mercredi 09 decembre 2020;mardi 05 janvier 2021;10;5;116;EqB;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;jeudi 13 mai 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Nettoyage facade - Refections ponctuelles - Aerogommage;118;mardi 05 janvier 2021;lundi 25 janvier 2021;15;4;117;EqD;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;lundi 24 mai 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Pose couvertines et bardage 1;119;mercredi 20 janvier 2021;lundi 25 janvier 2021;4;4;117;EqA;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Peintures/Lasure;120;jeudi 21 janvier 2021;mercredi 03 fevrier 2021;10;4;118,119;EqD;506394,506727,506750,506753,506780,507980,507981,507982,507983,507984,508027,508028,508029,508030,508031,508032,508033,508034,508035,508036,508120,508121,508122,508123,508124,508125,508126,508127,508128,508129,508130,508131,508132,508133,508134,508135,508136,508137,508138,508139,508191,508192,508193,508194,508195,508202,508203,508204,508205,508206,508242,508243,508244,508245,508246,508259,508260,508261,508262,508263,508280,508281,508282,508283,508284,508302,508303,508304,508305,508306,508324,508325,508326,508327,508328,508357,508358,508359,508360,508361,508362,508363,508364,508365,508366,508367,508368,508369,508370,508371,508372,508373,508374,508375,508376,508377,508378,508379,508380,508381,508382,508383,508384,508385,508386,508387,508388,508389,508390,508391,508392,508393,508394,508395,508396,508397,508398,508399,508400,508401,508402,508403,508404,508405,508406,508407,508408,508409,508410,508411,508412,508413,508414,508415,508416,508417,508418,508419,508420,508421,508422,508423,508424,508425,508426,508427,508428,508429,508430,508431, 509352,510564,510579,510597,510623,510664,510673,510694,510695,510794,510831,510853,510880,510895,510912;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;Depose echaffaudage et nettoyage;121;mercredi 03 fevrier 2021;mardi 09 fevrier 2021;5;4;120;EqC;;;;A;Task describtion here;Not Ready;No;No;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
